gene	maximum_effective_size	size
SLC16A6P1	1059	2864
AMZ2P1	3425	9027
GNA13	6249	47452
RP11-583F2.5	537	1400
RGS9	2736	126892
RP11-169I9.2	164	164
LINC02563	277	868
AXIN2	4260	33086
CTD-2535L24.2	1616	102932
CEP112	3517	556597
GS1-531I17.3	310	310
GS1-531I17.2	482	482
PSMD7P1	546	546
APOH	1174	44493
RNA5SP444	106	106
RP11-4F22.3	606	606
PRKCA	8964	508131
RN7SL735P	292	292
PRKCA-AS1	2113	18786
RNU6-928P	104	104
RNA5SP445	115	115
AC006947.1	484	1033
MIR634	97	97
CACNG5	10576	59635
RNA5SP446	82	82
CACNG4	3583	68692
RP11-349A8.3	460	1810
RP11-74H8.1	229	882
CACNG1	1302	12244
HELZ	13817	175546
RP11-401F2.4	380	1239
RPL36AP48	314	314
RP11-401F2.5	2511	29222
HELZ-AS1	689	970
RNA5SP447	119	119
ENSG10010135594.1	139	139
RP11-401F2.2	234	234
PSMD12	4356	28690
PITPNC1	6359	319981
RN7SL756P	268	268
MIR548D2	97	97
MIR548AA2	97	97
CTD-2653B5.1	612	942
RP11-360N9.2	2546	2546
RP11-360N9.3	1200	1200
RP11-360N9.5	748	1451
NOL11	2844	26601
SNORA38B	131	131
RPSAP67	862	2734
RPL17P41	541	541
BPTF	11292	158876
RP11-855A2.3	709	862
RP11-855A2.1	1978	1978
RP11-855A2.2	2139	2139
RN7SL622P	275	275
C17orf58	2105	5371
KPNA2	4097	11729
FBXO36P1	471	690
AC145343.2	1369	5451
LINC00674	678	13611
LRRC37A16P	3725	26692
RP11-147L13.11	2921	2921
RP11-147L13.12	446	446
RP11-147L13.13	2735	2735
SH3GL1P3	930	930
RDM1P3	579	6268
RP11-147L13.14	619	619
RP11-147L13.8	2919	2919
ARHGAP27P2	676	676
AMZ2	2650	52232
RP11-147L13.15	2005	2005
RP11-147L13.2	1310	1310
ARSG	4642	163550
SLC16A6	3807	24242
RP11-120M18.2	773	111327
WIPI1	1908	36566
MIR635	98	98
PRKAR1A	4327	39540
FAM20A	4688	66255
RP11-120M18.5	384	25062
LINC01482	2616	172087
RP11-118B18.3	786	24256
RP11-118B18.2	518	4274
ABCA8	6002	88104
ABCA9-AS1	838	98254
ABCA9	6377	86462
ABCA6	8186	63194
SEC24AP1	1211	1211
MIR4524B	115	115
MIR4524A	69	69
ABCA10	6362	97633
PRO1804	2050	2050
RP11-293K20.5	511	1868
ABCA5	8252	82934
SNRPGP4	229	229
ENSG10010134316.1	86	86
MAP2K6	13405	139169
CTD-3022L24.1	2450	2450
RP1-193H18.3	584	24617
LINC01483	3085	325750
RP1-200G19.1	181	181
LINC01497	1615	33278
AC002539.1	725	111536
LINC01028	1045	16819
KCNJ16	4190	82180
KCNJ2-AS1	2442	2442
KCNJ2	5391	11372
CALM2P1	438	438
CTD-2378E21.1	734	56086
RP11-1058G23.1	349	349
RP11-238F2.1	627	627
RP11-1003J3.1	1256	1591
CASC17	2096	104430
RNU7-155P	63	63
AC118653.2	561	942
MYL6P5	459	459
RP11-166M16.1	2188	64570
RP11-465C12.1	703	41881
ROCR	1490	36223
LINC01152	3684	11020
RP11-84E24.4	1041	187177
SOX9-AS1	4476	170105
LINC02097	2683	30703
SOX9	3931	5397
LINC00511	3766	350382
LINC02003	1931	12445
RP11-57A1.1	833	2914
RPL32P33	394	394
CTD-3010D24.3	889	1760
SLC39A11	2752	446764
RN7SKP180	330	330
ENSG10010139303.1	137	137
RP11-171G2.1	624	680
ATG12P1	419	419
POLR3KP2	325	325
RP11-143K11.5	588	31617
SSTR2	7685	11624
COG1	4051	15876
RP11-143K11.7	464	464
FAM104A	2865	29401
C17orf80	3645	16727
RP11-661C3.2	321	1614
CPSF4L	1275	13904
CDC42EP4	3098	28382
SDK2	11079	310062
RP11-449L23.2	4315	7939
RP11-277J6.2	173	2081
RP11-277J6.3	403	1281
CTD-2532D12.4	1677	19079
LINC00469	1256	79251
LINC02092	2472	14292
CTD-2532D12.5	583	4448
CTD-2582D11.1	419	17130
CTD-2582D11.3	1799	19247
CTD-2582D11.2	1021	23486
LINC02074	1342	110761
RPL38	2450	7074
MGC16275	2589	3363
TTYH2	3661	48450
CTD-2514K5.4	513	5125
DNAI2	2475	40651
RP11-647F2.2	651	2581
KIF19	3629	29611
BTBD17	1727	5453
GPR142	1608	5216
RNA5SP448	111	111
GPRC5C	2371	26803
CD300A	1785	18396
CD300LB	2295	10302
CD300C	1524	5043
AC079325.5	857	3339
CD300H	606	6643
CD300LD	1303	12919
C17orf77	2525	9531
CTD-2006K23.1	3493	7390
CD300E	3503	13854
CTD-2006K23.2	3370	7548
RAB37	3804	76758
CD300LF	1825	18668
SLC9A3R1-AS1	565	1594
MIR3615	87	87
SLC9A3R1	1993	20726
NAT9	1993	5839
TMEM104	4703	63255
GRIN2C	6516	19482
FDXR	2482	10535
FADS6	2174	16480
USH1G	3558	7174
OTOP2	2150	10963
OTOP3	2337	14095
HID1	3298	22425
HID1-AS1	815	5025
CDR2L	3536	18169
MRPL58	894	8592
RNU6-362P	90	90
KCTD2	3657	33315
ATP5PD	2191	8123
RN7SL573P	276	276
RP11-1112G13.3	130	130
TRIM80P	2848	5244
SLC16A5	2051	18436
ARMC7	2151	20321
NT5C	1315	1533
RP11-649A18.3	2161	2161
JPT1	2289	33034
RP11-649A18.5	400	2935
RP11-649A18.4	717	1286
SUMO2	3166	17374
NUP85	2233	30100
GGA3	5156	25765
MRPS7	1717	4703
MIF4GD	2058	5004
MIF4GD-DT	2527	2527
SLC25A19	2331	16530
GRB2	3729	87634
AC011933.2	321	321
RP11-16C1.3	403	29258
RP11-16C1.2	2790	2790
RP11-16C1.1	372	841
MIR3678	94	94
RNU6-938P	103	103
TMEM94	5632	59294
MIR6785	81	81
CASKIN2	4969	15277
TSEN54	3414	8792
LLGL2	3553	50130
MYO15B	9704	38792
RECQL5	3710	40345
SMIM5	4344	7971
SMIM6	1140	1733
SAP30BP	2786	40812
RP11-474I11.8	352	494
RP11-474I11.7	566	1257
ITGB4	5896	36491
GALK1	1445	13643
H3-3B	2787	9460
MIR4738	87	87
UNK	3890	40994
RP11-552F3.4	890	1241
UNC13D	4382	17328
WBP2	3718	10809
TRIM47	2269	4418
RP11-552F3.9	3175	3175
TRIM65	3384	16617
RP11-552F3.10	1419	3089
MRPL38	1358	6450
RP11-552F3.12	4270	31485
FBF1	4825	31567
ACOX1	7317	37671
RP11-552F3.13	230	1311
TEN1-CDK3	3897	26769
TEN1	974	21347
CDK3	1582	5094
EVPL	6592	22805
SRP68	2831	33743
ZACN	2651	11706
GALR2	1373	2757
EXOC7	4782	40561
RP11-449J21.3	1362	1362
MIR6868	58	58
FOXJ1	2587	4913
RNF157-AS1	2542	16219
RNF157	5054	98029
ATP5MGP6	153	153
ATF4P3	1056	1056
UBALD2	1446	5951
QRICH2	5972	34228
PRPSAP1	3435	75044
RNU6-24P	107	107
RP11-794C22.2	321	321
SPHK1	2502	11277
UBE2O	5377	63697
RPL7P49	708	708
AANAT	1913	16767
RHBDF2	3599	30900
CYGB	1962	23820
PRCD	3372	25993
RP11-666A8.8	578	12016
RP11-666A8.7	570	876
RP11-666A8.12	399	399
SNHG16	3607	7585
SNORD1C	78	78
SNORD1B	84	84
SNORD1A	72	72
RP11-666A8.13	5654	6835
ST6GALNAC2	1904	21580
RP11-666A8.9	1449	1449
RP11-666A8.11	189	189
RP11-666A8.14	516	1170
ST6GALNAC1	2657	19026
RNU6-227P	103	103
RP11-318A15.2	1717	1717
MXRA7	5661	38454
RNY4P36	96	96
RP11-318A15.8	286	286
JMJD6	5517	13968
ENSG10010136777.1	181	181
METTL23	1184	7107
RP11-318A15.7	479	5545
SRSF2	2885	3219
MFSD11	3612	45585
MIR636	99	99
RNU6-97P	104	104
LINC02080	3085	8059
CTD-2246P4.3	1852	9416
LINC00868	1290	11997
MGAT5B	4560	81990
RP11-87G24.3	623	18840
RP11-87G24.6	722	1200
RP11-87G24.2	3246	3246
SNHG20	3265	13187
SEC14L1	5500	128353
SCARNA16	187	187
MIR6516	81	81
RNU4-47P	114	114
CYCSP40	294	594
SEPTIN9-DT	749	24161
RP11-285E9.5	597	597
SEPTIN9	4451	220028
RP11-936I5.1	3419	3419
RP11-936I5.5	1070	1646
MIR4316	71	71
RP11-75C10.6	2464	2464
RP11-75C10.7	768	1978
RP11-75C10.9	1132	3609
RP11-13K12.2	4440	19715
RP11-13K12.1	4902	16304
RP11-13K12.7	2165	2371
RP11-13K12.5	1767	5328
RP11-13K12.6	1099	1099
RP11-316M20.3	2722	90156
LINC01987	2281	5688
LINC01973	4678	6790
RNU1-80P	161	161
TNRC6C	9740	149596
RP11-637C24.5	435	435
UBE2V2P2	504	504
RNU6-625P	107	107
TMC6	8387	25011
TMC8	4426	12199
C17orf99	2404	19825
EIF5AP2	1047	1733
SYNGR2	3036	4947
TK1	1681	13143
AFMID	1730	20385
RP11-219G17.6	291	291
BIRC5	2711	11451
TMEM235	2490	9678
RP11-219G17.9	792	3248
THA1P	1145	5924
RP11-219G17.8	587	587
LINC01993	2934	17144
AC061992.2	799	32070
SOCS3	2734	3300
SOCS3-DT	777	13459
RN7SL236P	284	284
PGS1	3062	46466
ENSG10010135223.1	129	129
DNAH17	13725	153700
DNAH17-AS1	4597	18175
RP11-559N14.6	582	582
RN7SL454P	243	243
SCAT1	2246	26923
CYTH1	4423	108250
CTD-2357A8.2	714	714
RNU6-638P	104	104
USP36	6063	54061
RP11-323N12.6	882	1342
RPL9P29	593	916
TIMP2	3652	72411
RP11-323N12.5	367	367
CEP295NL	2091	32308
CTD-2373H9.3	2889	2889
CTD-2373H9.5	945	1762
LGALS3BP	2202	8710
CANT1	3534	18152
C1QTNF1-AS1	2015	9543
C1QTNF1	3100	26975
ENGASE	4626	13776
RBFOX3	3072	426804
RP11-398J5.1	547	3681
CH17-351M24.1	4204	5890
MIR4739	74	74
LINC02078	4237	5052
ENPP7	2016	11277
CBX2	4628	9836
CBX8	3752	9552
RP11-353N14.1	607	1932
LINC01977	2606	8622
CBX4	2675	6285
RP11-353N14.3	324	2053
LINC01979	5271	11474
LINC01978	1540	6643
TBC1D16	10960	103530
RP11-353N14.7	330	330
CTD-2529O21.1	443	898
CTD-2529O21.2	415	2214
CCDC40	4288	63982
MIR1268B	50	50
GAA	3751	18326
EIF4A3	3593	12783
RP11-334C17.3	1347	1347
RP11-334C17.6	172	172
CARD14	4717	39340
RP11-334C17.5	4399	5277
SGSH	5562	14208
SLC26A11	2888	33802
RNF213	21055	137921
CTD-2047H16.2	653	983
CTD-2047H16.5	526	526
CTD-2047H16.3	2161	2161
RNF213-AS1	3651	63341
ENDOV	2820	22922
MIR4730	76	76
CTD-2526A2.2	995	995
CTD-2526A2.4	2143	2143
NPTX1	5439	11010
CTD-2526A2.5	175	175
CTD-2526A2.6	156	156
RPL32P31	403	403
RPTOR	6838	421553
RPL31P7	378	378
RP11-28G8.1	3204	3993
RP11-28G8.2	2402	2731
CTD-2561B21.4	494	1616
CTD-2561B21.3	549	948
CTD-2561B21.5	3133	4975
RPL12P37	495	495
CHMP6	1664	17920
CTD-2561B21.7	338	622
CTD-2561B21.8	1798	1798
CTD-2561B21.11	1250	10111
CTD-2561B21.10	368	1959
BAIAP2-DT	4465	5752
BAIAP2	3689	82313
AATK	11898	55735
MIR657	98	98
MIR3065	79	79
MIR338	67	67
MIR1250	113	113
RP11-149I9.2	362	486
PVALEF	1577	17660
CEP131	3673	33407
RP11-455O6.2	805	2896
TEPSIN	3642	10815
AC027601.1	4506	5277
NDUFAF8	741	2006
SLC38A10	4491	50737
RP11-455O6.8	610	610
RP11-455O6.5	2482	2482
LINC00482	2023	5478
TMEM105	3321	19405
RENO1	6784	6784
RP11-1055B8.2	665	11943
RP11-1055B8.3	2814	10321
RP11-1055B8.10	352	352
RP11-1055B8.4	1565	2194
BAHCC1	10801	70876
RP11-1055B8.1	1536	1536
MIR4740	63	63
MIR3186	85	85
RP11-1055B8.8	424	925
LINC01971	1048	1048
ACTG1	2491	14435
RP13-766D20.2	783	13730
FSCN2	1684	8754
FAAP100	3822	14077
NPLOC4	5538	91579
TSPAN10	1896	11579
PDE6G	988	12654
OXLD1	1600	1600
CCDC137	2095	7168
ARL16	2343	2611
HGS	4088	19813
MIR6786	113	113
RP13-1032I1.11	690	690
RP13-1032I1.7	1977	1977
MRPL12	1009	4151
RP13-1032I1.10	1922	17169
SLC25A10	1946	8781
GCGR	2030	9877
MCRIP1	2979	10942
PPP1R27	1443	1559
P4HB	8201	17698
RP11-498C9.2	529	794
RP11-498C9.4	325	325
RP11-498C9.3	565	832
ARHGDIA	1837	3658
RP11-498C9.15	2682	2682
RP11-498C9.16	782	891
ALYREF	1097	3752
ANAPC11	2136	10202
NPB	2154	2161
PCYT2	5089	10475
SIRT7	3445	9385
MAFG	5061	9466
RP11-498C9.12	563	1613
MAFG-DT	1895	2925
PYCR1	2269	10029
RP11-498C9.13	450	661
MYADML2	2452	7589
AC137723.5	691	5733
NOTUM	2223	9334
RP11-498C9.17	958	958
ASPSCR1	5503	40600
CENPX	894	5406
LRRC45	2698	7847
RAC3	1038	2527
DCXR	1251	2574
RP11-1182P23.5	398	398
DCXR-DT	709	1476
RFNG	3107	3930
GPS1	4076	6780
DUS1L	4456	8382
FASN	8464	19957
CCDC57	5379	111371
RP11-1376P16.2	555	1386
RP11-1376P16.1	345	397
RP13-516M14.2	2368	3126
SLC16A3	4830	43196
MIR6787	61	61
CSNK1D	6094	34709
RP13-516M14.10	629	822
RP13-516M14.8	2778	2778
RP13-516M14.11	2767	5898
LINC01970	1810	2769
RP13-516M14.1	1195	1195
CD7	2021	2741
SECTM1	2003	13051
TEX19	1935	4529
RP13-20L14.2	848	848
UTS2R	3685	5694
RP13-20L14.1	360	1581
OGFOD3	4249	29428
RP13-20L14.4	680	680
HEXD	2285	24328
HEXD-IT1	1813	1813
CYBC1	4327	8244
RP13-20L14.11	1303	1303
NARF-AS2	920	4382
NARF	3814	32358
RP13-20L14.10	1655	1655
NARF-AS1	838	1328
NARF-IT1	769	1291
FOXK2	5243	124950
RP13-638C3.6	456	776
RP13-638C3.2	594	594
RP13-638C3.3	318	1099
RP13-638C3.4	1190	1190
WDR45B	2496	33992
RP13-638C3.5	1809	1809
RAB40B	3829	43726
MIR4525	75	75
RP11-388C12.1	898	2348
FN3KRP	1822	13623
RP11-388C12.5	333	4980
FN3K	2515	15582
RP11-388C12.8	642	642
TBCD	8173	193873
RP11-567O16.1	413	610
ZNF750	3158	10589
RP11-497H17.1	504	504
B3GNTL1	3324	109656
RP11-1197K16.2	401	3214
METRNL	1900	15514
AC144831.3	611	611
AC144831.1	2656	2656
AC139099.7	3504	3504
AC139099.4	2113	85709
AC139099.5	2409	7195
RPL23AP87	2256	13908
LINC02564	1410	5250
AP005530.2	567	2704
FAM166AP6	763	1014
TUBB8B	1335	2168
RP11-683L23.7	560	23731
IL9RP4	1248	8431
RP11-683L23.6	129	129
ROCK1P1	2457	13155
MIR8078	84	84
USP14	4972	56247
THOC1	2791	53531
THOC1-DT	2131	2131
RP11-720L2.4	548	2429
COLEC12	5724	183986
RP11-720L2.2	454	673
LINC01925	500	6727
CETN1	1735	1735
RN7SKP146	334	334
CLUL1	2449	53347
RP11-806L2.4	2438	2750
TYMSOS	1738	27455
RP11-806L2.2	2106	2615
RP11-806L2.5	268	3275
TYMS	1613	15926
ENOSF1	6340	42345
RP11-806L2.6	326	1126
YES1	4639	90959
RP11-769O8.1	1714	1714
RP11-769O8.2	464	1387
RP11-769O8.3	1605	1605
RNU1-109P	147	147
RP11-672L10.6	483	483
BOLA2P1	232	232
RP11-672L10.5	520	520
RP11-672L10.3	351	13246
RP11-672L10.2	3902	3902
ADCYAP1	3346	7302
LINC01904	861	1911
RP11-689C9.1	657	14292
RP11-78F17.1	1332	333430
SLC25A3P3	872	1207
COX6CP3	223	223
LINC00470	2055	153962
RN7SKP72	292	292
RP11-288C17.3	292	292
RP11-288C17.1	1105	1429
RP11-476K15.1	1565	540489
CTD-2015H3.2	505	124779
CTD-2015H3.1	574	1736
RP11-161I6.2	4286	605903
AIDAP3	997	1368
RP11-715F3.4	1690	4953
METTL4	5190	33985
ENSG10010136978.1	135	135
RP11-715F3.2	1049	1049
RP11-715F3.1	429	731
NDC80	2126	45079
KATNBL1P3	909	1240
RNU6-340P	107	107
CBX3P2	1429	3226
SMCHD1	8833	149292
RP11-703M24.5	690	144502
EMILIN2	5944	68998
LPIN2	6229	96151
RP11-737O24.5	720	720
CHORDC1P4	1264	1341
RP11-737O24.2	3421	12519
RP11-737O24.1	568	18393
SNRPCP4	427	427
RP11-193E15.4	319	319
MYOM1	5707	153162
RNU7-25P	62	62
RP13-270P17.2	1771	56881
RP13-270P17.3	686	686
MYL12A	1004	8756
MYL12-AS1	1054	6415
MYL12B	1249	16983
RP11-838N2.5	1180	46865
LINC01895	1043	35837
RPL31P59	332	332
IGLJCOR18	424	424
RPL21P127	477	477
TGIF1	3175	48371
BOD1P1	436	436
GAPLINC	643	12729
DLGAP1	6655	959276
RN7SL39P	297	297
RP11-710M11.1	586	586
DLGAP1-AS1	1977	4632
DLGAP1-AS2	2261	5337
RP11-874J12.4	1455	3253
RP11-874J12.3	557	1414
DLGAP1-AS3	2599	19012
MIR6718	80	80
RNU6-831P	107	107
DLGAP1-AS4	1817	61798
GAPDHP66	967	967
DLGAP1-AS5	2594	30804
RP11-138C24.2	208	208
ELOCP27	229	229
RP11-172F10.1	561	229484
PPIAP14	496	496
LINC01892	1587	17610
BOD1P2	481	481
AKAIN1	3065	54593
RP11-190I17.2	547	11695
RP11-835E18.6	1590	18333
RP11-835E18.5	977	5651
LINC00526	1875	1875
LINC00667	9085	52783
RP11-835E18.4	913	913
ZBTB14	3528	8035
CTD-3096M3.1	471	7269
CTD-3096M3.2	463	3690
EPB41L3	6962	238320
RP11-286N3.1	578	17349
RP11-286N3.2	456	3813
MIR3976HG	8968	154517
MIR3976	139	139
TMEM200C	10638	13884
RP11-945C19.4	2822	101883
RP11-793A3.2	2083	212638
L3MBTL4	4534	460532
RP11-793A3.1	244	4685
RNU5F-3P	117	117
L3MBTL4-AS1	2044	4188
MIR4317	65	65
RP11-637N19.1	3174	3174
RNU6-349P	107	107
RPL6P27	867	872
CTD-2124B20.2	567	2249
LINC01387	603	79238
CTD-2124B20.3	658	833
RN7SL282P	297	297
RP11-91I8.1	508	508
RP11-91I8.2	1929	1929
ARHGAP28-AS1	491	1042
ARHGAP28	5858	186001
RP11-146G7.5	1476	11890
RP11-146G7.2	544	1626
LINC00668	2343	10471
SCML2P1	1100	1267
RNU6-916P	109	109
LAMA1	10374	176056
RP11-781P6.1	2295	2743
RP11-76K13.3	607	3307
SLC25A51P2	889	889
LRRC30	923	923
ENSG10010136995.1	134	134
RP11-802O4.1	770	5292
PTPRM	6095	840080
RP11-678G15.2	1057	13522
RP11-678G15.1	1613	1613
RP11-931H21.1	3243	4309
RP11-376P6.4	2218	2830
RP11-376P6.3	513	513
RP11-789C17.3	616	6215
RP11-789C17.1	2315	2315
RP11-789C17.5	193	193
COP1P1	2176	2176
RN7SL50P	298	298
THEMIS3P	1586	26853
AKR1B1P6	839	1183
RAB12	2147	29947
RP11-661O13.1	780	1169
TOMM20P3	389	389
GACAT2	818	11766
MTCL1	6093	127118
RP11-674N23.4	650	650
RP11-772F18.1	3001	5416
RP11-143J12.4	1033	2957
RPS4XP19	736	736
NDUFV2	942	31716
RP11-21J18.1	914	151611
RP11-143J12.3	544	3474
NDUFV2-AS1	779	15381
ANKRD12	11284	149758
RP11-888D10.4	1003	1003
TWSG1-DT	5142	23924
TWSG1	3750	67654
RP11-888D10.5	974	974
RP11-61L19.2	586	586
RALBP1	4379	63106
RP11-61L19.1	3485	3485
RNU2-27P	142	142
PPP4R1	3923	68450
RP11-881L2.1	534	2797
PPP4R1-AS1	379	4100
RNU6-903P	109	109
LINC02856	970	2393
KRT18P8	1246	1246
RAB31	3919	154277
RP11-692N5.2	368	721
ZNF415P1	1166	2698
RN7SL862P	298	298
RP11-474N24.7	1030	1220
RNA5SP449	130	130
PIGPP4	307	307
TXNDC2	2795	3550
RP11-474N24.6	534	534
VAPA	6801	46006
RNA5SP450	102	102
RP11-419J16.1	672	19819
RP11-138E9.3	943	26267
RP11-138E9.2	1129	51008
RP11-243E13.2	472	3012
RP11-243E13.3	1514	9922
LINC01254	2908	9383
RP11-243E13.4	1251	15803
APCDD1	3803	35315
NAPG	3860	26860
RP11-883A18.3	855	10209
LINC01887	860	14050
RP11-856M7.7	145	145
MIX23P1	430	430
RP11-856M7.4	422	1201
RP11-856M7.8	159	159
PMM2P1	730	730
RP11-856M7.1	3566	4955
PIEZO2	10859	483087
RP11-856M7.2	823	5303
KIAA0895LP1	1908	3921
MIR6788	66	66
RP11-513M1.1	506	15167
RP11-93H10.1	1647	2563
RP11-128P17.2	810	11497
RP11-128P17.4	697	697
RP11-128P17.3	279	41614
LINC01928	504	11519
LINC01255	1671	36883
RP11-712C7.2	482	482
SLC35G4	1017	1017
RP11-677O4.5	108	108
NPIPB1P	1129	20191
RP11-677O4.6	296	442
RP11-677O4.4	489	489
MIR7153	57	57
RP11-677O4.2	3710	3710
GNAL	6227	196422
ASNSP6	1618	1956
RP11-677O4.8	3691	27205
RP11-78A19.2	568	1079
CHMP1B	3032	3032
CHMP1B-AS1	553	1338
RP11-78A19.4	400	400
MPPE1	3330	25745
RP11-820I16.4	512	512
RP11-820I16.1	379	3711
RP11-820I16.2	329	639
IMPA2	1616	49853
RP11-820I16.3	528	951
RP11-703I16.1	527	1004
RP11-703I16.3	200	200
RP11-703I16.2	364	364
AP002414.1	1147	1147
RP11-815J4.7	1148	1245
RP11-815J4.6	3365	3423
RP11-815J4.1	258	3728
RP11-815J4.5	1468	1468
ANKRD62	4754	35922
RNU6-324P	106	106
SDHDP1	474	474
PMM2P2	732	732
RP11-64C12.5	745	745
RP11-64C12.4	422	1201
RP11-64C12.3	1050	21558
MIX23P3	430	430
RP11-64C12.6	485	1163
PPIAP56	467	467
CIDEA	1808	23235
RP11-64C12.1	3313	3313
RP11-64C12.8	733	3181
RNU6-170P	104	104
TUBB6	2163	36652
AFG3L2	3482	48284
RNU7-129P	62	62
PRELID3A	2001	24343
RP11-861E21.1	168	4739
RP11-861E21.2	4910	9316
SPIRE1	5665	211623
RP11-861E21.3	596	596
PSMG2	1070	67698
CEP76	3309	40945
RP11-973H7.3	720	720
RP11-973H7.5	310	11104
LINC01882	1332	36651
PTPN2	3470	144166
STK25P1	838	838
EIF4A2P1	1063	1063
SEH1L	5206	40404
CEP192-DT	474	6480
CEP192	8635	133691
RP11-807E13.3	710	710
RP11-807E13.2	1053	1053
RP11-794M8.2	466	2216
RP11-794M8.1	1852	12594
LDLRAD4	8633	435258
RP11-756J15.3	228	1526
C18orf15	2534	2534
RP11-756J15.4	589	729
RP11-756J15.2	696	696
RP11-691H4.3	480	4041
LDLRAD4-AS1	2190	8060
MIR5190	80	80
RP11-691H4.4	498	9804
RP11-53B2.1	1698	1698
RP11-53B2.5	487	649
RP11-53B2.3	4745	8369
RP11-53B2.4	665	3637
MIR4526	87	87
RP11-701H16.4	538	871
FAM210A	4340	63317
RP11-720L3.1	236	236
RN7SL362P	267	267
RNMT	6236	37897
MC5R	1723	3175
MC2R	3652	33664
RP11-681N23.1	321	321
RP11-411B10.7	864	864
RP11-411B10.8	811	811
ZNF519	7112	75034
RP11-411B10.4	830	830
RP11-411B10.2	1085	1085
RP11-411B10.3	517	685
FRG2LP	1563	1563
RP11-411B10.5	1240	7544
NF1P5	448	4342
ANKRD20A5P	3556	73044
RNU6-316P	107	107
RHOT1P1	324	324
RP11-681B3.4	3505	117282
RP11-757O6.6	528	528
CYP4F35P	2876	5102
RP11-757O6.7	710	710
RP11-757O6.4	510	510
TERF1P2	1212	1212
FEM1AP2	1997	1997
RP11-757O6.8	2551	26373
LONRF2P1	668	668
CXADRP3	1955	21324
GRAMD4P7	1232	1696
POTEC	6642	36262
RNU6-1021P	107	107
OR4K7P	945	945
OR4K8P	1048	1048
SNX19P3	2975	2975
VN1R74P	503	503
GTF2IP8	584	11176
ANKRD30B	4617	125767
RNU6-1210P	107	107
RP11-1157N2__B.2	586	9099
MIR3156-2	77	77
LINC01906	499	6442
FGF7P1	288	1378
RP11-527H14.4	555	12049
LINC01443	1982	27949
LINC01444	764	1468
RP11-527H14.1	1101	1101
RP11-805F19.3	2529	2529
RP11-805F19.4	1175	2378
RP11-805F19.5	607	9754
RP11-805F19.2	467	47323
RP11-805F19.6	811	11726
RP11-805F19.1	525	4744
RP11-454P7.4	2855	6670
RP11-454P7.5	4140	5745
RP11-454P7.3	415	777
BNIP3P3	569	569
RP11-454P7.1	1796	17327
AP005901.1	2487	22620
RNU6-721P	105	105
ROCK1	9446	164908
RP11-254G11.1	480	480
RNU6-120P	103	103
EXOGP1	997	997
GREB1L-DT	428	697
GREB1L	8749	283176
RP11-296E23.2	361	918
RP11-296E23.1	679	70732
ENSG10010139463.1	104	104
ESCO1	4773	71601
SNRPD1	4858	21211
ABHD3	2080	53880
RP11-13N13.5	336	609
RP11-13N13.6	447	8934
MIR320C1	88	88
MIB1	10100	165997
ENSG10010136559.1	170	170
RN7SL233P	277	277
MIR133A1HG	4359	6053
MIR133A1	88	88
MIR1-2	85	85
RP11-268I9.1	348	348
RP11-268I9.3	417	22551
RNU6-1038P	104	104
RP11-268I9.4	292	292
RNA5SP451	110	110
LINC01900	603	70039
RP11-595B24.2	453	10721
RNU6ATAC20P	127	127
GATA6-AS1	1788	4993
GATA6	3624	32940
RP11-627G18.2	359	1198
RNU6-702P	107	107
RP11-627G18.1	770	4611
RP11-627G18.4	366	14252
RP11-535A5.1	407	407
CTAGE1	4317	4317
ATP7BP1	466	466
RPS4XP18	763	763
RNU6-1032P	107	107
RP11-739L10.1	570	234284
RP11-370A5.1	571	184231
RBBP8	3293	228228
RP11-370A5.2	533	533
UBE2CP2	510	510
MIR4741	90	90
RN7SL745P	299	299
CABLES1	5283	125907
TMEM241	2994	240818
RP11-17J14.2	389	3191
RIOK3	3574	33317
RP11-639E23.1	198	198
RMC1	2200	28353
NPC1	4760	80323
ANKRD29	3597	63986
RPS10P27	496	496
LAMA3	10651	266770
RPL23AP77	463	463
RP11-403A21.1	1434	24803
TTC39C	4896	142838
TTC39C-AS1	817	21127
RP11-403A21.3	564	22527
RP11-799B12.2	507	7367
RNU5A-6P	116	116
RP11-799B12.1	362	362
CABYR	2252	22614
RP11-799B12.4	735	2703
OSBPL1A	4152	235836
RNA5SP452	119	119
RNU6-435P	105	105
MIR320C2	50	50
RP11-621L6.2	567	3198
RP11-621L6.3	562	562
IMPACT	3734	26898
RP11-178F10.1	281	4275
HRH4	3664	19325
RP11-178F10.2	459	1706
RP11-178F10.5	3042	7735
RP11-178F10.3	2226	27456
EIF4A3P1	647	647
LINC01915	3407	173992
RAC1P1	580	580
PPIAP57	248	248
RP11-449D8.5	3536	261219
LINC01894	1440	55149
WBP2P1	771	771
RP11-958F21.3	663	1161
ZNF521	4887	290267
CTD-2576N18.2	2037	21579
CTD-2576N18.1	1862	1862
CTD-2006O16.2	468	835
RN7SL97P	299	299
RP11-737G21.1	253	253
SS18	3402	74965
RPS24P18	388	388
PSMA8	1876	59504
DHFRP1	559	559
NPM1P2	867	1036
TAF4B	4751	165241
SINHCAFP1	658	658
RP11-25D3.1	839	1401
RP11-107K17.2	658	658
RNU6-1289P	106	106
LINC01543	1506	16903
KCTD1	4590	202492
RP11-9E17.1	2821	2821
RP11-349H17.2	1678	9904
MIR8057	69	69
CIAPIN1P	931	931
AQP4-AS1	3371	534962
RP11-17A19.2	2224	3715
